z_um,error,weight,sigma_x,sigma_y,ellipticity,fit_r2
0.9874724510864363,-0.027465822252621612,2227592.0,4.766114022415833,1.7610867134360817,2.706348293955724,0.8406576643363325
1.013751546718143,-0.02608854789447088,2266186.0,4.336663768117428,1.690171473781747,2.5658128985067843,0.8634978284645974
1.0355892669318942,-0.02653206218347168,2301689.0,4.586593397220363,1.6753419138508354,2.7377058732315174,0.8600780482354649
1.0564401048269683,-0.02713710845915543,2311970.0,4.877531639913398,1.6838499036876595,2.896654641979384,0.830395068549167
1.0765508030345137,-0.02756288776218462,2292600.0,4.921426907454547,1.7824956379425023,2.760975568577126,0.8132748285591078
1.1015968135062548,-0.026403977064239883,2303340.0,4.828926174241555,1.732644340396085,2.7870267784660614,0.82529001678192
1.1246689250302213,-0.025871753548991624,2250106.0,4.685999356182888,1.867412112184206,2.5093546976633565,0.8256850639368967
1.1460138569676181,-0.024845145058739797,2230119.0,5.032028135459956,1.9333994921166728,2.602684109506476,0.771111071107518
1.1664952515781737,-0.021154690824730104,2208214.0,5.267620281818882,1.9603385517237393,2.6870972247048996,0.7872050950930279
1.1903081196759464,-0.02126180413643094,2229366.0,5.215642534597907,1.8509189468784437,2.817866521596765,0.7733675549233212
1.2131340851309949,-0.026271669655409047,2249911.0,5.7507389086088105,2.081692087197387,2.7625309929246624,0.7570173713217303
1.2352199024193244,-0.02195430872405142,2259853.0,5.809214548559757,2.1390235717680492,2.715825400539202,0.7788763864240509
1.2575526386243325,-0.02316154632716392,2278952.0,5.195094184219656,1.9801717975680675,2.6235573047752574,0.7538828327305441
1.2792685960306467,-0.024343944713003527,2283172.0,6.039109459023503,2.13162954317688,2.8330952150452458,0.7533923202995387
1.3008613088078689,-0.019634941222389353,2265037.0,5.543802393829035,2.460337525360908,2.253269048122091,0.7487757442103824
1.3240582112799293,-0.022153657378537743,2237164.0,5.65206175958566,2.41958014175436,2.335967989672593,0.7304557621650842
1.3435536068764866,-0.022107573935516697,2212330.0,5.591651602525308,2.5178111470514777,2.2208383694994356,0.701692622318395
1.3676145401679938,-0.021315649860924896,2201902.0,5.856324368616832,2.4803404927994968,2.361096948430233,0.711971172884142
1.3909353044102561,-0.01884298323795406,2213908.0,5.895611021509956,2.298354221045968,2.565144644600038,0.696376281637956
1.4111714481680875,-0.02329167945390257,2257378.0,6.499855997311895,2.696992109102718,2.410038937590507,0.7084631576103292
1.4341223451840908,-0.021935557971845272,2266476.0,5.933371698266881,2.830891196047745,2.0959377409313933,0.664371072347194
1.456579831253349,-0.019426238152167884,2300193.0,6.019040575995875,2.7453016040104736,2.1924879099633205,0.6645072355967858
1.4766929858973437,-0.02396130729049263,2320406.0,5.472029475784552,2.749303807416406,1.9903327748004553,0.6580205873149749
1.5007548955748402,-0.01864275457655755,2295990.0,6.073603795305916,2.693725234368769,2.254722834316532,0.659412553264854
1.5235830252586111,-0.019860893694495663,2283577.0,5.846893393244706,2.7459032071326614,2.1293151841831213,0.6095077305782796
1.5482622643077375,-0.020405219498840263,2287740.0,5.676410193472081,2.710868155220182,2.0939455069186246,0.603363204679841
1.566648416068387,-0.018719416892496663,2253288.0,4.778110756984006,2.6631330999150356,1.7941689647943044,0.5673479144794316
1.5913279792257768,-0.023345183357895535,2243773.0,5.940690192759753,2.9650874964514067,2.0035463371214255,0.629901793174131
1.6146503358937196,-0.023299076516709715,2234708.0,5.948198997633361,2.9967980069112614,1.9848514927984915,0.5965762247631905
1.6345176608527128,-0.018008997055679755,2201356.0,5.136064232167336,3.078984771175178,1.6681031618766395,0.5596905798843184
1.6600615408266741,-0.01855408398939856,2203326.0,5.794696770331033,3.1774210932583298,1.823710676128477,0.5781344696776286
1.6806695492168329,-0.01719030830732766,2185961.0,5.729713350178575,2.417105727964021,2.3704851980160724,0.5374810248990551
1.7001670661368162,-0.015055834627396231,2205883.0,5.012885246220575,2.682257124415313,1.8689055574093405,0.5374000902101235
1.7234901983655613,-0.01632736319413151,2225640.0,5.202270191849442,3.025266631378939,1.7196071704523472,0.5311730319549135
1.744839031294035,-0.02186652760075473,2224249.0,4.520643280434282,2.6646686236073958,1.6965123694496353,0.5685549921666648
1.7649539541921178,-0.019327788206165347,2221952.0,5.391252475117295,2.9861160423723683,1.8054397078400635,0.513684340906229
1.7893881990237654,-0.013183226065584745,2206593.0,4.818693028495255,2.3652298754897685,2.0373043138132387,0.46106333934481825
1.8122183400349063,-0.012048816152716907,2199431.0,4.911310154394914,2.5452386423192097,1.9296069424436173,0.40116637174184255
1.8336911574761678,-0.013948849663316384,2173288.0,4.380242532620962,2.696941913281579,1.6241516033584797,0.43666552589473817
1.856151381888965,-0.013140038353340926,2174985.0,4.242269610073589,2.421958068795955,1.7515867284120976,0.4250934597411321
1.876513807022452,-0.009381456938946733,2163228.0,4.358096581074951,2.629345814315904,1.6574832254268648,0.4090744628081885
1.898604095327549,-0.01483758242555965,2146112.0,4.563172836068515,2.4862219630904447,1.8353843316533014,0.40525459331682856
1.9182263201468006,-0.008274716680436977,2128235.0,3.876376409138561,2.7891909667157857,1.3897852299811917,0.39515222268549144
1.9390827752806572,-0.013303418966152928,2131176.0,4.869062581577964,2.1646454130668085,2.2493580482909734,0.4305125496921145
1.962777844679437,-0.00954105084516155,2112287.0,4.913468592936104,2.474805191762431,1.9853961068495172,0.4495600204118545
1.986226259065501,-0.009428068616006717,2104214.0,3.6319803498503984,2.449194288312979,1.482928637871408,0.3814833405867548
2.007329976810142,-0.01141869954696434,2102651.0,4.351537509733117,2.0596341135433036,2.1127721089484788,0.34086610706103637
2.0331235922541,-0.008789673811039213,2103949.0,4.332050787003434,2.127882889521684,2.035850190974191,0.3577120059089719
2.052006128717781,-0.008579614111591138,2098360.0,6.801760005927635,6.860368981824764,0.9914568770204049,nan
2.075702014369554,-0.011922019372117745,2110389.0,4.179082748177567,2.10292731188162,1.9872692339699949,0.3002033664342675
2.0975468119856084,-0.007224414280429649,2135190.0,4.4580987942165775,2.1193418061786864,2.1035298700849134,0.31342301713761944
2.1209961900631185,-0.009497907416763592,2137391.0,4.567825720370418,2.451855042899227,1.8630080655050203,0.31376611153072365
2.1434583841593726,-0.009294037754084555,2129890.0,4.480441737779393,2.223390852722592,2.0151390531687183,0.3256867432849845
2.1649333730773574,-0.011876478630862882,2114694.0,4.5138150603277225,2.7083623093589466,1.6666215759722767,0.34397302172073296
2.186285083741815,-0.004987431451204967,2097128.0,4.119676610274243,2.2521278724943654,1.8292374338902242,0.35333274522265123
2.2082540377563973,-0.0068070615286230035,2098505.0,5.090201059932888,2.4434013768378495,2.0832439189833063,0.30951015471024723
2.2088711451120058,-0.01058725695912552,2075413.0,6.81067560279497,6.883167753448653,0.9894681993450817,nan
2.1838166696625216,-0.007980574701342112,2068306.0,6.825445667619271,6.880135746580749,0.9920510174543202,nan
2.1655504729009447,-0.0037064312945228536,2054082.0,6.842265370320197,6.867672929761127,0.9963004121336608,nan
2.143581803845113,-0.008262767569638096,2047812.0,6.837734968471622,6.89446894140553,0.9917710887646204,nan
2.1193917533958886,-0.010133022876480128,2044528.0,6.818389456640172,6.887833977096802,0.9899177998936175,nan
2.095818968603552,-0.008611568904915731,2038549.0,6.8150472844625885,6.873990423005582,0.9914251933861117,nan
2.0770595959051703,-0.00993210725958058,2054573.0,6.815432370454862,6.883463499819467,0.9901167298458997,nan
2.0520061289966938,-0.008309244265718165,2071852.0,4.67469705064836,2.0361282693368983,2.295875520735616,0.3189645490052434
2.031025539325713,-0.010446638525477009,2072147.0,6.8151294551163595,6.886700439870655,0.9896073619900854,nan
2.0077002185732993,-0.012283089247341785,2102892.0,4.724096016938495,2.1455593237209745,2.2018016303299635,0.33045642732133895
1.9854857804201593,-0.011563216122471435,2116429.0,4.110815391494538,2.756796610734839,1.4911565748039632,0.33044847818729983
1.962407608633898,-0.010652883781977386,2156556.0,4.19050603638151,2.1980721591661467,1.9064460731676829,0.3624491103869647
1.9384657196672608,-0.010380742675599988,2140594.0,3.8296234986274094,2.72716543213189,1.4042505282247222,0.3640999739592712
1.9187199620716415,-0.010162907182284154,2138758.0,4.006687237054464,2.417262502128979,1.6575308778114153,0.3544212137775433
1.8973699974877525,-0.015321149857752413,2136743.0,5.228868565689457,2.183811620488229,2.39437711413975,0.3702532248822147
1.8770074428117254,-0.012328281847612328,2160306.0,4.4746201824950935,2.1836936228202393,2.0491062188092686,0.41717741471262515
1.8554109328065087,-0.017288921554403206,2152068.0,4.746117870822167,2.3157116373212046,2.0495288767095525,0.41054719535452144
1.8345550100678205,-0.014752594324835036,2153669.0,4.606006890438337,2.604610999707412,1.768404913806995,0.40362840322412097
1.8118481198859706,-0.016822054575440715,2144859.0,4.507739303158953,2.755893099901119,1.6356727709506185,0.4243034775290526
1.7912392851280914,-0.014135181299929193,2129907.0,4.93090192027735,3.1490009451398078,1.5658623182974085,0.46874814828121547
1.7668050270506537,-0.01567911379917865,2165604.0,4.843942158170981,2.790821032910238,1.7356692174273072,0.5337559839561283
1.7455794549997006,-0.015273185027405677,2148872.0,4.704441493536271,2.968522459658772,1.5847754421494389,0.5540096790263777
1.7228731833278812,-0.017053058543701094,2174127.0,5.40642621022359,2.682737575178086,2.015264653630797,0.4675827143548237
1.6988096416143579,-0.016335197568810394,2146265.0,5.10641887299262,2.577340158960516,1.9812747088269962,0.4853025924890597
1.6821503691624442,-0.017868797261803737,2179875.0,6.509653226244613,3.465591599605289,1.8783670952416973,0.5561749738088598
1.6598147378509764,-0.021604804027958283,2216530.0,5.312222369494963,2.8069218761477863,1.8925437200929318,0.5545403224141209
1.6364920595639623,-0.020539014653511267,2228042.0,6.045199026558087,3.296869507047076,1.8336179256220004,0.58903432074827
1.6130461478496785,-0.02014645156128748,2239362.0,5.946764142898285,3.2943203424241063,1.805156610398852,0.6220469165648552
1.591204581292899,-0.02525109249263431,2248957.0,6.1327340743285905,2.625419645326474,2.335906217981384,0.6196184196611454
1.5688695700778186,-0.02102306773238235,2248311.0,6.305589451951374,2.7937734919190107,2.257015277076073,0.613097184482299
1.5477686774553094,-0.016828123147485496,2258029.0,6.220759100935342,2.894293405076518,2.1493187560128795,0.6107862713712471
1.5248169829803306,-0.021516678668030274,2275893.0,5.932524684454874,2.940479014481321,2.0175368214628557,0.6576462942896694
1.501742054921802,-0.019906644375466,2271527.0,5.7150752204825315,2.6004477828072483,2.197727352291983,0.6691879687370724
1.481628746668741,-0.023100045863151845,2252203.0,5.7249558153785145,2.737140609824113,2.0915826519217062,0.6897935699632531
1.456703225980037,-0.022952873928035702,2261239.0,6.050313721128647,2.8102168335876434,2.152970421646986,0.7045488679921847
1.4328884221709335,-0.02237556463849181,2270797.0,5.618767532269485,2.50986501093768,2.23867319867148,0.6754680103900126
1.408456835826211,-0.024153489306302876,2285012.0,6.010333324974677,2.5839326481038603,2.3260410171237145,0.7388316578019567
1.3900715704551487,-0.021838981651635867,2243435.0,6.426747358194537,2.7328878329148942,2.35163232123573,0.7105725076852037
1.369095218207117,-0.02094951783231643,2166726.0,5.759449978147079,2.5502347012475948,2.258399972100415,0.701363945997647
1.3440471632030868,-0.021794991976868162,2182893.0,5.719878315631972,2.633857039079291,2.171673796551787,0.723781459421051
1.323441270122584,-0.02626879689818003,2219893.0,5.847212485947248,2.2199498029972933,2.633939054861763,0.7583688652723234
1.2993806617095591,-0.02232917520193472,2247714.0,5.717828756335988,2.3346191839279267,2.44914836462361,0.7595449182610854
1.2784048905075842,-0.02629849171315659,2259241.0,5.592428023702796,2.0841271337478173,2.683343032747775,0.777525548204954
1.257059095955894,-0.02705875230997256,2240956.0,5.375227211516335,2.1527952093049607,2.4968595193277814,0.7894228283239643
1.2332457441487652,-0.027192355471950057,2246682.0,5.470937176923293,1.8360938759618115,2.979660925047975,0.8176770886121334
1.2137510053837894,-0.028351167795865852,2282117.0,5.247368538635199,1.9485555801990841,2.692952970886812,0.8185590081432482
1.1920354836183633,-0.02826330526311283,2311721.0,5.042666791097714,1.8781380936983048,2.6849286578113274,0.8204847487870747
1.1666186337613942,-0.02485560712444426,2295444.0,4.922420751562739,1.8374324874153223,2.678966865600055,0.8117033610364124
1.1470009087197268,-0.02487976487562866,2289332.0,5.114294330010047,1.7941634284574028,2.8505175442168316,0.8122556241030996
1.1261494933917222,-0.026126546423978714,2301305.0,5.477128680187518,1.8753448305114808,2.920598170040914,0.804432831186215
1.103941031928314,-0.027496155327043158,2302791.0,4.838589199625541,1.7625909521967762,2.7451571753474875,0.831724760245211
1.0785248652928219,-0.02988188162206971,2290980.0,4.680550314476934,1.8570608031222775,2.5204076821865615,0.8222256012228356
1.0556998369492099,-0.02496129828326342,2327965.0,4.461570564843586,1.6539824531775351,2.697471521703435,0.8575713277459855
1.0355892669318942,-0.03196070292772009,2303886.0,4.480051068068441,1.6320070924626477,2.745117400996208,0.8580015163682945
1.014368429486991,-0.03009343545806983,2257415.0,4.436869576503958,1.614495997936199,2.7481452925096024,0.8642299856893899
0.9894464616514598,-0.027257480695806816,2224777.0,4.537459105465785,1.6681191037192464,2.7201049945109097,0.8621223349085614
0.9662519268559823,-0.03291897684826049,2249792.0,4.55107605954231,1.6964530821415336,2.6827008111519453,0.8889835522390195
0.9424406881865653,-0.03220033600546387,2191375.0,4.404622494352076,1.6087675538255821,2.7378862060451605,0.8692526208573008
0.9218373203579705,-0.024415289546802017,2193040.0,4.225503766860531,1.609953964836434,2.62461154738038,0.8694943806988086
0.8996302432975253,-0.024450999790068203,2188107.0,3.9544001986688566,1.5793413998227357,2.5038286206596596,0.8745437810674479
0.8756961175899234,-0.02715080531044471,2212779.0,4.0207050496515295,1.6696295937288392,2.4081419404359954,0.8895949783779911
0.8550931692463917,-0.0244819247869207,2200363.0,3.9433579052466623,1.546236526135927,2.5502941099840557,0.8832372232985265
0.8327631737824664,-0.02580393937649727,2182225.0,3.9011385244530605,1.6196728012196933,2.4085966755231745,0.8865936938924353
0.8111735446828576,-0.02660638351449093,2206547.0,3.8707691440539427,1.59951408004763,2.419965658532171,0.8920206849915697
0.7873634323723842,-0.02786559996451475,2193225.0,3.794863572530188,1.5558869076154638,2.439035609822154,0.897480773659067
0.7645404309998473,-0.01968727424596393,2201550.0,3.614892797083719,1.6028179616787404,2.2553358419427716,0.886261321261421
0.7435680814011066,-0.023521303193050073,2235808.0,3.882934502618592,1.5735593004965527,2.4676124384974196,0.892030449756606
0.7238295240722885,-0.02266709989320959,2217820.0,3.5384377789824177,1.6090197649945728,2.199126360013578,0.868982214577338
0.6992798582187254,-0.024976816573609048,2232080.0,3.3700492254502805,1.6135448820108595,2.0885996187787477,0.8841896447943388
0.6781845625718971,-0.02197782860738906,2225773.0,3.4524503154595165,1.6120580562607045,2.1416414266541657,0.8815633478278979
0.6574594928571866,-0.023032720705186017,2259629.0,3.5015675999438196,1.6581894628741694,2.111681251353805,0.8996627455974999
0.6371046419688274,-0.02024871208524157,2271686.0,3.307538166447621,1.6251816525562963,2.035180597347439,0.9055376744918799
0.6130490702016154,-0.013269936579289252,2235396.0,3.339712882695896,1.8575092008389584,1.797952269193331,0.8816388657821584
0.5919543312777346,-0.020174024926468588,2269680.0,3.4397697792446,1.8452869048135423,1.8640839916393233,0.8941188674509764
0.5677757315204384,-0.024539717885359625,2355621.0,3.24598605738188,1.8582535459245086,1.7467939531184664,0.9092064049128162
0.546311207488079,-0.021012976377090806,2359533.0,3.149014070349326,1.9032096416786959,1.6545807678715774,0.9086635741807958
0.5266971948002107,-0.012758556459565295,2259728.0,2.950693314798133,1.916357865062247,1.5397402377672758,0.8765424885174189
0.5023957189836127,-0.01665411257757033,2218717.0,3.0767524115739513,1.9857969931173036,1.5493791269892427,0.88194073433525
0.480561553971022,-0.01690717780985424,2248795.0,2.8726071047781954,2.0143724726296144,1.426055579993217,0.8731695518722578
0.4551502201484074,-0.013496188284597192,2207501.0,2.943314740311568,2.188871462366482,1.3446722619013114,0.8678262239274358
0.43405649622121906,-0.014693300337110374,2188650.0,2.631033050299598,2.1416798925296625,1.2284903357765256,0.8630318267901813
0.41345632508193436,-0.008363609653099454,2159365.0,2.755755075817506,2.3660744865989836,1.1646949795645076,0.8503591763772842
0.38977245421609147,-0.012071864144012456,2151153.0,2.6312460907741464,2.315019213852566,1.1365979491787146,0.8641109246282495
0.3681857424630259,-0.01155718552115905,2135378.0,2.604997949857393,2.4308299432124203,1.071649605572492,0.8617981644358433
0.34524230694809777,-0.011228043948748528,2158557.0,2.58613012774624,2.3762615692673124,1.0883187950321638,0.8646726926972368
0.32316248606221887,-0.007584600391378623,2145548.0,2.6912175980303137,2.407831795749056,1.1176933549849977,0.8662106600500963
0.2997259673077963,-0.005837145867007074,2148800.0,2.983272406365981,2.259799795710066,1.3201489848920833,0.8681458550998087
0.27752310456022883,-0.004005113887264617,2186461.0,3.1178705491547336,2.1256871299596476,1.4667589153696015,0.8553285292414643
0.25902083332121456,-0.005591400596732895,2189882.0,2.9261388469202014,2.0674817988540304,1.4153154086009898,0.8711530892483239
0.23817506569239638,-0.005706692702708304,2195836.0,3.2381648993838557,1.9647609569284603,1.6481215630659347,0.8624795617079415
0.2116554940966554,-0.0064401438166213874,2194210.0,3.337778678728957,1.9475450722255325,1.7138389895720116,0.8664336530911323
0.1920434856330737,-0.0033524228880928643,2169838.0,3.360492712267686,2.0358149311419664,1.6506867401658447,0.8653785648910882
0.16749780065678543,-0.0015882214626215046,2174013.0,3.6300396661034164,1.7950191335255878,2.0222846644390216,0.8783619980940153
0.14751602341334707,-0.0023483498933326605,2183347.0,3.5906473286923526,1.7361587370767106,2.0681561265176542,0.8594382017038349
0.12358738876718851,0.0011186022378864705,2218329.0,3.702303990520519,1.6463302674635687,2.2488221614393944,0.887763724109946
0.10150906044154781,0.004236214267103917,2180194.0,4.014494947702282,1.635088444735717,2.4552157778542396,0.8771923757643594
0.07770410184726126,0.007851749447897504,2183537.0,4.017182064847835,1.6592929750023249,2.4210203534684442,0.8731782276490563
0.05858625535577054,0.0018964899730616477,2210891.0,4.129048863095008,1.5708617888394951,2.6285246050484323,0.8669550756883835
0.03317819315270178,0.0050136022169579705,2194201.0,4.144663318933497,1.550254917102483,2.6735366378841197,0.8720720850463755
0.011100475129582614,0.0010188371569470037,2220422.0,4.152801131777462,1.492676065865095,2.782118121101289,0.8939236465485078
